Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources,City_clean
ELEC,Pasco Fire Station 85,3624 Road 100,,Pasco,WA,99301,,888-998-2546,E,,Public,24 hours daily,,,,,,2.0,,,Blink Network,https://blinkcharging.com,GPS,46.261961544285896,-119.2199026025175,2025-11-06,331629,2025-11-06 00:49:44 UTC,,,,2024-03-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,PASCO
ELEC,BELLINGHAM CITY SOLAR CIVIC 1,1355 Civic Field Way,Solar Powered Station on Civic Field Parking Lot,Bellingham,WA,98229,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,48.747471,-122.45785,2025-11-06,331749,2025-11-06 02:56:38 UTC,,,,2024-04-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,BELLINGHAM
ELEC,BELLINGHAM CITY SOLAR PADDEN 1,4882 S Samish Way,Solar Powered EV Station. Station is located on the Dog Park Parking Lot,Bellingham,WA,98226,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,48.698322,-122.443137,2025-11-06,331750,2025-11-06 02:56:40 UTC,,,,2024-04-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,BELLINGHAM
ELEC,BELLINGHAM CITY SOLAR SQUALM 1,West St,Solar Powered EV Station on Squalicum Park Parking Lot.,Bellingham,WA,98225,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,48.766849,-122.500124,2025-11-06,331752,2025-11-06 02:56:43 UTC,,,,2024-04-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,BELLINGHAM
ELEC,AMZ SEA23 - 4,535 Terry Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.624209,-122.337729,2025-11-06,331944,2025-11-06 02:57:21 UTC,,,,2024-04-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,AMZ SEA23 - 5,535 Terry Ave N,Near P2 Elevator Lobby,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.624085,-122.337727,2025-11-06,331945,2025-11-06 02:57:21 UTC,,,,2024-04-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,AMZ SEA24 - 10,512 Boren Ave N,Near P1 Elevator Lobby,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.623802,-122.335507,2025-11-06,331946,2025-11-06 02:57:21 UTC,,,,2024-04-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,AMZ SEA24 - 9,1113 Mercer St,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.623721,-122.335511,2025-11-06,331947,2025-11-06 02:57:21 UTC,,,,2024-04-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,7th & Pine LLC - Garage,1508 7th Avenue,,Seattle,WA,98101,,888-998-2546,E,,Public,24 hours daily,,,,,,2.0,,,Blink Network,https://blinkcharging.com,GPS,47.61181562734982,-122.33325164528084,2025-11-06,331955,2025-11-06 00:18:21 UTC,,,,2024-04-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,"Old Cannery: 13624 Cannery Way, Sumner",13624 Cannery Way,,Sumner,WA,98390,,866-816-7584,E,,Public,24 hours daily,,,,,,4.0,2.0,,EV Connect,https://www.evconnect.com,GPS,47.204599,-122.246999,2025-11-06,332061,2025-11-06 04:17:11 UTC,,,,2024-04-11,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SUMNER
ELEC,1500 Commerce Street,1500 Commerce S,,Tacoma,WA,98402,,888-356-8911,E,,Public,24 hours daily,,,,,,6.0,,,FLO,https://www.flo.com,GPS,47.248,-122.438,2025-11-06,332070,2025-11-06 04:37:28 UTC,,,,2024-04-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,TACOMA
ELEC,Porch and Park Redmond,16050 Cleveland Street,,Redmond,WA,98052,,888-998-2546,E,,Public,24 hours daily,,,,,,1.0,,,Blink Network,https://blinkcharging.com,GPS,47.67440517520528,-122.1260473876026,2025-11-06,332085,2025-11-06 00:29:26 UTC,,,,2024-03-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,REDMOND
ELEC,923 Commerce Street,923 Commerce Street,,Tacoma,WA,98402,,888-356-8911,E,,Public,24 hours daily,,,,,,6.0,,,FLO,https://www.flo.com,GPS,47.25436,-122.43926,2025-11-06,332161,2025-11-06 04:37:28 UTC,,,,2024-04-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,TACOMA
ELEC,Tilt49 Realty,1812 Boren Avenue,,Seattle,WA,98101,,888-998-2546,E,,Public,24 hours daily,,,,,,6.0,,,Blink Network,https://blinkcharging.com,GPS,47.6170248,-122.3322181,2025-11-06,332307,2025-11-06 00:12:10 UTC,,,,2015-03-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,"ARCO, 104th Drive NW, Stanwood, WA",26930 104th Drive NW,,Stanwood,WA,98292,,833-277-8573,E,,Public,24 hours daily,,,,,,,6.0,,BP_PULSE,https://www.bp.com/en_us/united-states/home/what-we-do/customers-and-products/bp-pulse/bp-pulse-products.html,GPS,48.241438,-122.374542,2025-11-06,332344,2025-11-06 05:05:25 UTC,,,,2024-04-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,STANWOOD
ELEC,Zephyr on the Park Apartments,8020 161st Avenue Northeast,,Redmond,WA,98052,,888-493-3638,E,,Public,,,,,,,2.0,,,ZEFNET,https://www.zefenergy.com,GPS,47.67516,-122.12506,2025-11-06,332377,2025-11-06 05:15:13 UTC,,,,2024-04-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,REDMOND
ELEC,KIA OF EVERETT KIA OF EVERETT,229 Southwest Everett Mall Way,In front of building,Everett,WA,98204,,888-758-4389,E,,Public,Mon: 7:00am-7:30pm; Tue: 7:00am-7:30pm; Wed: 7:00am-7:30pm; Thu: 7:00am-7:30pm; Fri: 7:00am-7:30pm; Sat: 7:00am-7:30pm; Sun: 10:00am-5:30pm,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,47.90631,-122.237592,2025-11-06,332471,2025-11-06 02:57:03 UTC,,,,2024-04-17,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,EVERETT
ELEC,DOL WEST SEATTLE 1,2420 SW Dakota St,,Seattle,WA,98106,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.566899,-122.36456,2025-11-06,332562,2025-11-06 02:53:22 UTC,,,,2024-04-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,Residence Inn,411 SE 123rd,,Vancouver,WA,98683,,888-222-6618,E,,Public,,,,,,,2.0,,,NOODOE,https://www.noodoe.com,GPS,45.618268,-122.545053,2025-11-06,332893,2025-11-06 05:08:28 UTC,,,,2024-04-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,VANCOUVER
ELEC,Westin-Seattle,1900 5th ave,,Seattle,WA,98101,,888-222-6618,E,,Public,,,,,,,6.0,,,NOODOE,https://www.noodoe.com,GPS,47.613691,-122.33813,2025-11-06,332896,2025-11-06 05:08:29 UTC,,,,2024-04-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,1301 2ND AVE,"1301 Second Ave, Suite 400",,Seattle,WA,98101,,844-226-3873,E,,Public,,,,,,,8.0,,,ABM,https://info.abm.com/SimplifyEV,GPS,47.607943,-122.338246,2025-11-06,333102,2025-11-06 05:09:22 UTC,,,,2024-06-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,Town and Country Poulsbo,20148 10th Ave NE,,Poulsbo,WA,98370,,866-300-3827,E,,Public,,,,,,,1.0,8.0,,EVCS,https://www.evcs.com,GPS,47.74677,-122.637493,2025-11-06,333237,2025-11-06 05:09:50 UTC,,,,2024-04-22,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,POULSBO
ELEC,WCEH City of Pateros,203 Pateros Mall,,Pateros,WA,98846,,866-300-3827,E,,Public,,,,,,,1.0,3.0,,EVCS,https://www.evcs.com,GPS,48.0526964,-119.9021097,2025-11-06,333271,2025-11-06 05:09:57 UTC,,,,2024-04-22,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,PATEROS
ELEC,Puget Sound Plaza Garage,315 Union St.,,Seattle,WA,98101,,844-226-3873,E,,Public,,,,,,,4.0,,,ABM,https://info.abm.com/SimplifyEV,GPS,47.6086916,-122.3358846,2025-11-06,333296,2025-11-06 05:10:02 UTC,,,,2024-04-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,Financial Center Garage,324 University St,,Seattle,WA,98101,,844-226-3873,E,,Public,,,,,,,4.0,,,ABM,https://info.abm.com/SimplifyEV,GPS,47.6080393,-122.335645,2025-11-06,333297,2025-11-06 05:10:02 UTC,,,,2024-04-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,1200 Fifth Ave Garage,201 University St,,Seattle,WA,98101,,844-226-3873,E,,Public,,,,,,,4.0,,,ABM,https://info.abm.com/SimplifyEV,GPS,47.607309,-122.3370886,2025-11-06,333298,2025-11-06 05:10:02 UTC,,,,2024-04-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,WCEH Seattle City Light,500 Newhalem St,,Newhalem,WA,98283,,866-300-3827,E,,Public,,,,,,,1.0,4.0,,EVCS,https://www.evcs.com,GPS,48.6734067,-121.2490902,2025-11-06,333299,2025-11-06 05:10:03 UTC,,,,2024-04-22,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,Ross Lake National Recreation Area,,,,False,,NEWHALEM
ELEC,City of Port Townsend,2409 Jefferson St,,Port Townsend,WA,98368,,866-300-3827,E,,Public,,,,,,,1.0,8.0,,EVCS,https://www.evcs.com,GPS,48.1092092,-122.7728535,2025-11-06,333330,2025-11-06 05:10:09 UTC,,,,2024-04-22,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,PORT TOWNSEND
ELEC,Ben's Truck Stop - Tesla Supercharger,1300 Boblett St,,Blaine,WA,98230,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,16.0,,Tesla,https://www.tesla.com/supercharger,GPS,48.990896,-122.73452,2024-07-01,333466,2025-05-06 21:07:47 UTC,P,,,2024-04-18,,,,,TESLA,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,,,,,,,,,,,False,,,,,,,,LD,False,,BLAINE
ELEC,CITY OF REDMOND ISLAND PK WEST,8703 160th Ave NE,,Redmond,WA,98052,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.680955,-122.131195,2025-11-06,333505,2025-11-06 02:58:13 UTC,,,,2024-04-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,REDMOND
ELEC,CITY OF REDMOND RSCC_WEST,8703 160th Ave NE,,Redmond,WA,98052,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.68087,-122.131201,2025-11-06,333506,2025-11-06 02:58:13 UTC,,,,2024-04-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,REDMOND
ELEC,CITY OF REDMOND RSCC_EAST,8703 160th Ave NE,,Redmond,WA,98052,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.68087,-122.13111,2025-11-06,333507,2025-11-06 02:58:14 UTC,,,,2024-04-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,REDMOND
ELEC,CITY OF REDMOND ISLAND PK EAST,8703 160th Ave NE,,Redmond,WA,98052,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.680948,-122.131107,2025-11-06,333508,2025-11-06 02:58:14 UTC,,,,2024-04-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,REDMOND
ELEC,Yoke's Fresh Market - Deer Park,810 S Main St,,Deer Park,WA,99006,,866-816-7584,E,,Public,24 hours daily,,,,,,,2.0,,EV Connect,https://www.evconnect.com,GPS,47.946289,-117.478181,2025-11-06,333525,2025-11-06 04:16:15 UTC,,,,2024-04-25,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,DEER PARK
ELEC,110 S. 10th St.,110th S 10th Street,,Tacoma,WA,98444,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,,,FLO,https://www.flo.com,GPS,47.2542482,-122.4379363,2025-11-06,333647,2025-11-06 04:37:29 UTC,,,,2024-04-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,TACOMA
ELEC,Yoke's Fresh Market,810 S Main St,,Deer Park,WA,99006,,509-276-7775,E,,Public,24 hours daily,A D Debit M V,,,,,2.0,,,Non-Networked,,GPS,47.9464428671399,-117.477190072144,2024-05-09,333703,2025-02-12 00:16:32 UTC,P,,,2024-04-25,,,,,J1772,US,,,,Public,,public,,,GROCERY,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,DEER PARK
ELEC,Elmers Restaurant - Tesla Supercharger,7427 S Hosmer St,,Tacoma,WA,98408,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,12.0,,Tesla,https://www.tesla.com/supercharger,GPS,47.190085,-122.459745,2024-07-01,333707,2025-02-12 00:16:32 UTC,P,,,2024-04-25,,,,,TESLA,US,,,,Public,,public,,,RESTAURANT,,,,,,,,,,,,,,,,,False,,,,,,,,LD,False,,TACOMA
ELEC,Camano Administration Building,121 NE Camano Dr,,Camano,WA,98282,,949-945-2000,E,,Public,24 hours daily,,,,,,3.0,,,EVGATEWAY,https://evgateway.com,GPS,48.21480260000001,-122.4780628,2025-11-06,333903,2025-11-06 05:29:32 UTC,,,,2023-09-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,CAMANO
ELEC,Rose II Apartments,7930 Rainier Ave S,,Seattle,WA,98118,,949-945-2000,E,,Public,24 hours daily,,,,,,6.0,,,EVGATEWAY,https://evgateway.com,GPS,47.5307998,-122.269531,2025-11-06,333969,2025-11-06 05:29:01 UTC,,,,2023-12-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,Alta UP,2208 Mildred St W,,Tacoma,WA,98466,,,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,12.0,,,Non-Networked,,200-8,47.23963,-122.52809,2024-05-09,334124,2025-02-12 00:16:32 UTC,P,,,2023-10-27,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,False,,,,,,,,LD,False,,TACOMA
ELEC,Building 123,4200 150th Ave NE,,Redmond,WA,98052,,,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,4.0,,,Non-Networked,,200-8,47.64745,-122.1393,2024-05-09,334153,2025-02-12 00:16:32 UTC,P,,,2023-01-16,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,False,,,,,,,,LD,False,,REDMOND
ELEC,Building 125,4344 150th Ave NE,,Redmond,WA,98052,,,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,4.0,2.0,,Non-Networked,,200-8,47.6491,-122.13828,2024-05-09,334160,2025-02-12 00:16:32 UTC,P,,,2023-06-05,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,False,,,,,,,,LD,False,,REDMOND
ELEC,Serenity Apartments,444 Carpenter Rd SE,,Lacey,WA,98503,,949-945-2000,E,,Public,24 hours daily,,,,,,6.0,,,EVGATEWAY,https://evgateway.com,GPS,47.0466893,-122.7964631,2025-11-06,334162,2025-11-06 05:30:11 UTC,,,,2023-03-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,LACEY
ELEC,Building 83,4480 154th Pl NE,,Redmond,WA,98052,,,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,12.0,,,Non-Networked,,200-8,47.64902,-122.13332,2024-05-09,334164,2025-02-12 00:16:32 UTC,P,,,2024-02-08,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,False,,,,,,,,LD,False,,REDMOND
ELEC,SHA - New Holly - Public,7054 32nd Ave S,,Seattle,WA,98118,,855-885-9571,E,,Public,24 hours daily,,,,,,2.0,,,OpConnect,https://opconnect-ev.com,GPS,47.53893,-122.29026,2025-11-06,334343,2025-11-06 04:09:06 UTC,,,,2024-05-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,UW Northgate,9750 3Rd Ave Ne,,Seattle,WA,98115,,206-947-5500,E,,Public,Contact site for information,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,2.0,,,AMPUP,https://ampup.io,GPS,47.7005705,-122.3249883,2024-05-09,335291,2025-02-12 00:16:32 UTC,P,,,2023-11-09,,,,,J1772,US,,,,Public,,public,,,HOSPITAL,,,,,,,,,,,,,,,,,False,,,,,,,,LD,False,,SEATTLE
ELEC,AmpUp Gig Harbor,5800 Soundview Dr,,Gig Harbor,WA,98335,,253-342-8091,E,,Public,Contact site for information,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,2.0,,,AMPUP,https://ampup.io,GPS,47.3110776,-122.579926,2024-05-09,335322,2025-02-12 00:16:32 UTC,P,,,2024-02-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,LD,False,,GIG HARBOR
ELEC,SEA1,22135 68Th Ave S,,Kent,WA,98032,,,E,,Private,Contact site for information,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,1.0,,,AMPUP,https://ampup.io,GPS,47.4033894,-122.2530966,2024-05-09,335434,2025-02-12 00:16:32 UTC,P,,,2024-02-23,,,,,J1772,US,,,,Privé,,private,,,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,LD,False,,KENT
ELEC,PORTAL WAY EV1 UNITY CARE 1,6060 Portal Way,,Ferndale,WA,98248,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,48.861262,-122.584006,2025-11-06,335658,2025-11-06 01:29:23 UTC,,,,2024-05-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,FERNDALE
ELEC,SEA29 SEA29-13,207 Boren Avenue North,Near P3 Elevator Lobby,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.62059,-122.336423,2025-11-06,335663,2025-11-06 02:57:50 UTC,,,,2024-05-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,SEA29 SEA29-12,207 Boren Avenue North,Near P3 Elevator Lobby,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.620647,-122.336378,2025-11-06,335664,2025-11-06 02:57:50 UTC,,,,2024-05-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,SEA29 SEA29 - 15,207 Boren Avenue North,Near P3 Elevator Lobby,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.620681,-122.336432,2025-11-06,335665,2025-11-06 02:57:50 UTC,,,,2024-05-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,SEA29 SEA29-10,207 Boren Avenue North,Near P3 Elevator Lobby,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.620723,-122.336356,2025-11-06,335666,2025-11-06 02:57:51 UTC,,,,2024-05-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,SEA29 SEA29-11,207 Boren Avenue North,Near P3 Elevator Lobby,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.620727,-122.33641,2025-11-06,335667,2025-11-06 02:57:51 UTC,,,,2024-05-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,SEA29 SEA29-14,207 Boren Avenue North,Near P3 Elevator Lobby,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.620594,-122.336382,2025-11-06,335668,2025-11-06 02:57:51 UTC,,,,2024-05-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,VOLVO CAR USA ISSAQUAH DC3,1540 NW Gilman Blvd,,Issaquah,WA,98027,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,47.545879,-122.059876,2025-11-06,341913,2025-11-06 02:59:15 UTC,,,,2024-05-09,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,ISSAQUAH
ELEC,VOLVO CAR USA ISSAQUAH DC4,1540 NW Gilman Blvd,,Issaquah,WA,98027,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,47.545883,-122.059922,2025-11-06,341914,2025-11-06 02:59:15 UTC,,,,2024-05-09,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,ISSAQUAH
ELEC,VOLVO CAR USA ISSAQUAH DC1,1460 NW Gilman Blvd,,Issaquah,WA,98027,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,47.545838,-122.059705,2025-11-06,346022,2025-11-06 02:59:15 UTC,,,,2024-05-10,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,ISSAQUAH
ELEC,VOLVO CAR USA ISSAQUAH DC2,1540 NW Gilman Blvd,,Issaquah,WA,98027,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,47.545837,-122.059734,2025-11-06,346023,2025-11-06 02:59:15 UTC,,,,2024-05-10,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,ISSAQUAH
ELEC,Canopy Apartments - Pay to charge,18815 Aurora Ave N,,Shoreline,WA,98133,,855-885-9571,E,,Public,24 hours daily,,,,,,4.0,,,OpConnect,https://opconnect-ev.com,GPS,47.7654199,-122.3466235,2025-11-06,346041,2025-11-06 04:09:07 UTC,,,,2024-05-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SHORELINE
ELEC,Tilden Apts,3200 Willamette Drive Northeast,,Lacey,WA,98516,,888-998-2546,E,,Public,24 hours daily,,,,,,4.0,,,Blink Network,https://blinkcharging.com,GPS,47.07924423861659,-122.75086675003324,2025-11-06,346054,2025-11-06 00:43:46 UTC,,,,2024-05-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,LACEY
